Cust_id,frequency,recency,T,monetary_value
268942,1.0,523.0,799.0,5248.75
268943,2.0,429.0,492.0,3778.55
268945,2.0,182.0,307.0,1610.54
268946,6.0,1073.0,1092.0,3650.18
268947,1.0,201.0,825.0,2700.62
268948,1.0,237.0,356.0,928.2
268951,1.0,468.0,1028.0,530.4
268952,4.0,509.0,793.0,1450.31
268953,3.0,969.0,1037.0,1757.69
268956,5.0,875.0,1068.0,3908.16
268957,0.0,0.0,1002.0,0.0
268958,3.0,920.0,1091.0,1002.6
268959,0.0,0.0,622.0,0.0
268960,0.0,0.0,524.0,0.0
268961,2.0,559.0,1032.0,4229.39
268964,3.0,511.0,996.0,1376.09
268965,0.0,0.0,1002.0,0.0
268968,3.0,881.0,931.0,3091.79
268969,2.0,557.0,746.0,1231.52
268972,5.0,734.0,1085.0,1810.21
268973,5.0,649.0,944.0,2889.8
268974,2.0,588.0,735.0,2093.98
268975,2.0,744.0,933.0,2550.34
268976,1.0,783.0,967.0,772.4
268977,3.0,894.0,1065.0,3386.09
268981,2.0,410.0,768.0,3510.03
268982,0.0,0.0,782.0,0.0
268983,2.0,708.0,735.0,1883.47
268984,3.0,698.0,757.0,1513.48
268987,3.0,793.0,1033.0,1094.69
268988,1.0,191.0,813.0,791.18
268991,7.0,822.0,836.0,2036.36
268992,1.0,557.0,942.0,4082.98
268994,4.0,686.0,876.0,2541.22
268995,5.0,900.0,1040.0,1871.87
268996,0.0,0.0,792.0,0.0
268997,3.0,879.0,982.0,4690.72
268998,3.0,1030.0,1084.0,2860.11
269000,1.0,211.0,528.0,3779.1
269001,5.0,727.0,981.0,1729.32
269002,6.0,641.0,820.0,2583.31
269003,3.0,841.0,842.0,2621.06
269005,5.0,813.0,858.0,2366.25
269006,2.0,356.0,474.0,2975.21
269007,1.0,637.0,931.0,1801.15
269008,3.0,495.0,614.0,2002.63
269010,3.0,703.0,868.0,3778.73
269013,3.0,858.0,963.0,2555.5
269014,2.0,432.0,1041.0,947.54
269015,5.0,799.0,1029.0,1902.59
269016,5.0,820.0,925.0,2254.42
269018,1.0,316.0,597.0,6218.94
269019,3.0,918.0,1003.0,1675.55
269020,2.0,196.0,514.0,3593.46
269021,1.0,560.0,957.0,2353.65
269024,3.0,369.0,530.0,4116.86
269026,2.0,481.0,769.0,892.29
269028,2.0,156.0,599.0,943.12
269029,1.0,221.0,1020.0,198.9
269031,1.0,376.0,457.0,4922.77
269033,3.0,725.0,1092.0,3860.87
269034,2.0,716.0,793.0,6084.13
269035,1.0,431.0,726.0,1003.34
269036,3.0,737.0,1021.0,395.96
269037,0.0,0.0,861.0,0.0
269038,2.0,609.0,626.0,1155.83
269042,4.0,256.0,287.0,3613.07
269043,1.0,168.0,283.0,2099.5
269045,0.0,0.0,1011.0,0.0
269046,2.0,345.0,894.0,1895.08
269047,4.0,594.0,617.0,1898.94
269049,3.0,939.0,1051.0,1770.95
269050,7.0,905.0,1062.0,1460.18
269051,5.0,531.0,554.0,2930.02
269052,0.0,0.0,438.0,0.0
269053,4.0,452.0,1024.0,4084.63
269054,4.0,359.0,506.0,1363.57
269055,4.0,794.0,856.0,3992.64
269057,4.0,905.0,936.0,1530.7
269058,2.0,226.0,668.0,3968.06
269060,2.0,1059.0,1085.0,2312.76
269061,0.0,0.0,63.0,0.0
269063,2.0,251.0,938.0,2417.74
269066,2.0,359.0,1028.0,1382.36
269068,2.0,443.0,998.0,5663.12
269069,1.0,232.0,1043.0,1224.34
269071,0.0,0.0,115.0,0.0
269072,1.0,955.0,1087.0,5900.7
269073,6.0,716.0,904.0,3196.4
269074,0.0,0.0,409.0,0.0
269075,1.0,268.0,346.0,1445.34
269076,3.0,992.0,1015.0,1008.13
269078,2.0,939.0,1062.0,1551.97
269079,2.0,490.0,715.0,630.95
269080,4.0,754.0,874.0,3396.77
269081,0.0,0.0,406.0,0.0
269083,1.0,636.0,893.0,2223.26
269085,4.0,602.0,1057.0,1507.5
269087,4.0,957.0,1009.0,2316.63
269088,3.0,460.0,709.0,2421.42
269089,2.0,889.0,1065.0,919.91
269090,1.0,373.0,378.0,1348.1
269091,4.0,1025.0,1087.0,2378.51
269094,4.0,926.0,1033.0,984.0
269095,5.0,211.0,613.0,2734.88
269096,2.0,146.0,738.0,1984.58
269098,2.0,316.0,636.0,3848.71
269100,3.0,889.0,901.0,3261.96
269101,2.0,913.0,988.0,5182.45
269104,5.0,366.0,696.0,1994.52
269105,0.0,0.0,236.0,0.0
269106,2.0,419.0,495.0,2443.71
269111,4.0,946.0,1020.0,1885.41
269114,0.0,0.0,899.0,0.0
269117,3.0,627.0,637.0,2714.25
269118,3.0,290.0,717.0,3786.1
269119,4.0,538.0,840.0,4106.18
269120,4.0,811.0,1055.0,578.74
269122,5.0,1007.0,1010.0,2746.37
269124,4.0,803.0,937.0,2835.43
269125,3.0,1023.0,1028.0,6169.95
269132,2.0,499.0,978.0,1052.51
269133,3.0,197.0,616.0,1399.67
269134,4.0,720.0,998.0,2848.69
269135,2.0,257.0,344.0,1484.57
269136,6.0,804.0,1053.0,3468.6
269139,5.0,744.0,946.0,2044.47
269140,3.0,809.0,1031.0,1502.43
269141,2.0,550.0,944.0,1985.68
269142,4.0,391.0,538.0,1497.0
269143,3.0,416.0,843.0,3743.74
269145,3.0,567.0,845.0,1867.45
269146,2.0,225.0,983.0,2181.82
269147,4.0,634.0,733.0,1685.68
269148,2.0,356.0,966.0,2017.73
269149,1.0,51.0,216.0,977.92
269150,0.0,0.0,359.0,0.0
269151,3.0,69.0,729.0,2846.85
269153,1.0,817.0,1084.0,1370.2
269154,1.0,11.0,1038.0,2510.56
269155,6.0,912.0,976.0,2994.73
269156,1.0,401.0,415.0,7259.85
269158,4.0,674.0,934.0,2066.9
269160,2.0,1002.0,1071.0,3924.41
269161,3.0,782.0,975.0,2055.67
269162,1.0,20.0,117.0,1167.98
269165,2.0,354.0,911.0,726.54
269168,6.0,814.0,1014.0,3817.78
269171,4.0,736.0,983.0,1515.51
269172,4.0,564.0,822.0,2360.56
269173,2.0,802.0,884.0,263.54
269174,4.0,763.0,1054.0,2466.36
269175,5.0,855.0,1001.0,1393.63
269176,1.0,649.0,812.0,4097.34
269178,6.0,720.0,964.0,2485.14
269181,4.0,974.0,998.0,2082.1
269182,2.0,333.0,502.0,3135.99
269183,3.0,778.0,956.0,831.33
269184,3.0,914.0,1032.0,3254.22
269187,1.0,353.0,517.0,1823.25
269188,3.0,941.0,960.0,3096.95
269189,7.0,681.0,857.0,2753.66
269190,3.0,690.0,706.0,2782.39
269191,2.0,562.0,891.0,913.84
269192,4.0,963.0,1049.0,3784.62
269193,7.0,947.0,1028.0,3285.48
269194,3.0,492.0,998.0,4092.92
269195,3.0,653.0,932.0,3775.05
269196,2.0,721.0,1022.0,1314.4
269197,1.0,55.0,1061.0,3013.34
269200,4.0,455.0,494.0,2748.69
269201,4.0,671.0,1070.0,1135.39
269202,0.0,0.0,1055.0,0.0
269205,3.0,678.0,772.0,2849.8
269208,1.0,211.0,561.0,289.51
269211,2.0,409.0,792.0,5126.09
269212,4.0,875.0,950.0,3042.06
269213,3.0,380.0,532.0,2374.28
269214,2.0,887.0,1033.0,3359.75
269216,7.0,844.0,1038.0,2485.93
269217,0.0,0.0,921.0,0.0
269218,3.0,947.0,1091.0,3967.69
269219,4.0,890.0,962.0,2452.0
269220,1.0,521.0,995.0,2179.06
269221,1.0,450.0,947.0,4776.92
269223,3.0,375.0,622.0,2366.54
269225,7.0,529.0,833.0,1951.43
269228,5.0,1000.0,1018.0,1147.21
269232,2.0,182.0,741.0,2983.5
269233,6.0,883.0,949.0,4181.69
269234,0.0,0.0,27.0,0.0
269235,6.0,875.0,978.0,998.92
269236,5.0,801.0,1092.0,3769.6
269237,1.0,413.0,550.0,4000.1
269239,2.0,408.0,517.0,1728.77
269240,2.0,708.0,800.0,4147.62
269241,6.0,663.0,867.0,2550.52
269242,1.0,5.0,99.0,1688.44
269243,1.0,546.0,709.0,2760.29
269244,2.0,351.0,362.0,1102.24
269245,9.0,895.0,1091.0,2762.5
269246,2.0,231.0,602.0,1129.31
269249,4.0,586.0,684.0,1890.66
269250,2.0,304.0,843.0,1402.24
269252,2.0,574.0,659.0,4638.79
269253,5.0,549.0,637.0,2224.14
269254,3.0,739.0,980.0,3991.26
269256,0.0,0.0,181.0,0.0
269257,4.0,779.0,897.0,1927.12
269259,2.0,516.0,647.0,4102.86
269260,5.0,601.0,1010.0,2727.58
269261,5.0,615.0,775.0,4431.27
269264,6.0,827.0,834.0,1730.61
269266,5.0,881.0,1030.0,1795.62
269267,3.0,877.0,1042.0,4144.49
269268,1.0,766.0,1022.0,1269.64
269269,4.0,778.0,1067.0,5211.73
269270,2.0,827.0,1029.0,595.6
269271,1.0,540.0,976.0,2459.73
269273,2.0,425.0,438.0,1793.97
269274,2.0,908.0,978.0,2721.62
269275,2.0,750.0,961.0,1434.29
269277,1.0,371.0,921.0,5648.76
269279,6.0,768.0,991.0,3350.91
269281,0.0,0.0,290.0,0.0
269282,2.0,28.0,827.0,5069.74
269283,4.0,582.0,595.0,1484.84
269285,1.0,425.0,498.0,2267.46
269286,2.0,848.0,901.0,2929.36
269291,4.0,373.0,1061.0,4104.25
269292,1.0,568.0,908.0,1513.85
269293,3.0,694.0,909.0,4553.7
269296,2.0,622.0,1048.0,4664.2
269297,3.0,938.0,948.0,991.18
269299,3.0,478.0,871.0,1996.74
269300,3.0,1041.0,1092.0,2824.38
269301,3.0,849.0,857.0,4842.85
269302,2.0,560.0,810.0,2361.94
269303,1.0,303.0,395.0,2353.65
269304,8.0,1086.0,1087.0,2368.43
269305,2.0,771.0,820.0,2004.47
269306,3.0,579.0,620.0,1717.91
269307,5.0,994.0,1058.0,3452.24
269308,1.0,636.0,995.0,3016.65
269310,3.0,858.0,1005.0,3600.09
269311,4.0,661.0,817.0,1571.59
269313,2.0,462.0,550.0,3897.89
269315,2.0,566.0,948.0,2842.61
269316,2.0,831.0,892.0,1819.94
269318,5.0,862.0,878.0,1515.18
269320,7.0,835.0,926.0,3133.78
269324,0.0,0.0,990.0,0.0
269325,2.0,433.0,966.0,4188.5
269326,1.0,717.0,1045.0,6618.95
269327,4.0,683.0,895.0,2742.06
269328,3.0,408.0,610.0,2275.56
269329,3.0,932.0,1039.0,3713.9
269330,5.0,382.0,1061.0,1267.21
269331,4.0,798.0,903.0,3722.19
269332,4.0,813.0,831.0,1937.06
269333,2.0,719.0,742.0,2752.0
269334,0.0,0.0,240.0,0.0
269336,1.0,371.0,615.0,5055.38
269337,2.0,224.0,631.0,1645.34
269338,3.0,457.0,835.0,3374.3
269340,1.0,397.0,486.0,310.5
269345,4.0,547.0,1018.0,2510.28
269348,3.0,733.0,782.0,4482.62
269350,3.0,522.0,927.0,2423.63
269351,1.0,337.0,776.0,2701.72
269352,3.0,989.0,1057.0,962.46
269354,1.0,279.0,1012.0,2245.36
269355,5.0,1083.0,1084.0,2691.34
269356,3.0,623.0,897.0,1707.22
269357,3.0,561.0,1000.0,1190.82
269360,1.0,515.0,726.0,1889.55
269361,6.0,882.0,889.0,1245.34
269362,3.0,781.0,893.0,3263.06
269363,3.0,578.0,676.0,3084.79
269365,5.0,813.0,838.0,1735.96
269366,2.0,331.0,679.0,1543.13
269367,5.0,377.0,672.0,1710.76
269368,2.0,976.0,1002.0,4233.26
269370,4.0,295.0,470.0,951.13
269372,2.0,407.0,618.0,1579.6
269373,2.0,588.0,872.0,1025.44
269375,3.0,723.0,994.0,900.94
269376,1.0,348.0,1060.0,1587.88
269377,4.0,618.0,1028.0,1006.66
269382,1.0,936.0,1024.0,2762.5
269385,2.0,622.0,682.0,2439.29
269386,2.0,221.0,526.0,1363.02
269387,7.0,725.0,742.0,3861.98
269388,5.0,863.0,934.0,3079.41
269390,3.0,268.0,529.0,3515.37
269392,4.0,582.0,644.0,1699.77
269393,1.0,246.0,577.0,4806.75
269394,3.0,895.0,945.0,3467.86
269395,1.0,523.0,548.0,4734.92
269396,2.0,1027.0,1061.0,1447.55
269399,3.0,839.0,979.0,2078.14
269400,2.0,368.0,406.0,2515.53
269401,1.0,763.0,897.0,1039.8
269402,0.0,0.0,1089.0,0.0
269403,3.0,834.0,1094.0,3363.62
269407,6.0,804.0,839.0,1563.76
269408,1.0,46.0,1060.0,1866.34
269409,2.0,205.0,674.0,2198.95
269411,2.0,723.0,803.0,2549.79
269412,1.0,422.0,499.0,2108.34
269413,2.0,378.0,949.0,3220.52
269417,2.0,581.0,644.0,1130.42
269420,5.0,798.0,1007.0,2595.2
269422,2.0,375.0,607.0,2214.42
269423,3.0,663.0,765.0,2224.73
269424,1.0,706.0,741.0,1727.12
269426,0.0,0.0,587.0,0.0
269427,0.0,0.0,404.0,0.0
269429,0.0,0.0,695.0,0.0
269430,0.0,0.0,613.0,0.0
269431,0.0,0.0,783.0,0.0
269432,2.0,429.0,826.0,1759.71
269433,1.0,303.0,507.0,1096.16
269437,2.0,422.0,956.0,3796.78
269438,2.0,706.0,776.0,2008.89
269439,2.0,766.0,880.0,2750.34
269440,5.0,757.0,1048.0,2890.24
269441,4.0,713.0,1089.0,2379.34
269442,3.0,638.0,788.0,3337.84
269443,1.0,201.0,979.0,2643.16
269444,1.0,302.0,439.0,4364.75
269445,3.0,857.0,866.0,2485.51
269447,4.0,474.0,819.0,2889.02
269449,8.0,966.0,978.0,2171.46
269450,0.0,0.0,340.0,0.0
269451,6.0,970.0,1042.0,3546.31
269452,1.0,800.0,837.0,2264.14
269453,5.0,610.0,901.0,1934.41
269454,2.0,965.0,1014.0,4210.05
269455,5.0,800.0,805.0,2424.37
269457,2.0,215.0,356.0,1671.86
269458,1.0,192.0,364.0,1279.59
269459,3.0,619.0,1086.0,3780.94
269460,3.0,140.0,248.0,3522.37
269463,6.0,860.0,925.0,1746.45
269466,3.0,898.0,965.0,3604.14
269470,1.0,58.0,551.0,992.29
269471,7.0,940.0,1059.0,1761.05
269472,3.0,304.0,688.0,4355.54
269473,2.0,694.0,993.0,1537.06
269474,4.0,778.0,814.0,3082.95
269476,1.0,188.0,872.0,1151.41
269478,0.0,0.0,257.0,0.0
269479,4.0,472.0,603.0,1357.49
269480,3.0,428.0,599.0,3599.72
269481,4.0,780.0,919.0,1732.92
269482,2.0,149.0,1022.0,1314.95
269483,5.0,1004.0,1085.0,2876.76
269484,2.0,663.0,757.0,3903.41
269485,4.0,720.0,938.0,2462.77
269490,2.0,346.0,534.0,4245.41
269491,3.0,858.0,984.0,480.68
269493,1.0,331.0,1019.0,888.42
269495,5.0,1084.0,1093.0,2502.82
269497,3.0,765.0,826.0,1023.23
269498,5.0,601.0,898.0,1455.73
269499,5.0,573.0,901.0,2347.24
269500,3.0,515.0,553.0,2528.98
269501,5.0,949.0,1017.0,4094.69
269503,5.0,639.0,667.0,2952.34
269506,3.0,256.0,559.0,3273.75
269507,1.0,566.0,647.0,1548.1
269508,2.0,512.0,950.0,4343.76
269509,2.0,730.0,743.0,2181.27
269511,4.0,469.0,745.0,1723.8
269513,5.0,807.0,992.0,2969.36
269514,4.0,696.0,847.0,2255.86
269516,3.0,879.0,921.0,4020.36
269517,1.0,235.0,601.0,4442.1
269518,4.0,872.0,872.0,2270.22
269519,4.0,1046.0,1053.0,1943.42
269520,4.0,873.0,900.0,2934.33
269521,3.0,783.0,807.0,3223.28
269524,4.0,780.0,912.0,2452.55
269526,2.0,827.0,945.0,1472.96
269528,4.0,830.0,1030.0,1882.64
269529,6.0,850.0,990.0,3047.41
269531,1.0,347.0,964.0,1167.98
269532,2.0,916.0,1045.0,5184.66
269533,4.0,529.0,848.0,3618.05
269535,1.0,477.0,1069.0,1322.68
269536,5.0,824.0,963.0,2654.21
269537,1.0,14.0,149.0,1644.24
269538,1.0,73.0,810.0,870.74
269539,5.0,782.0,1070.0,5174.27
269541,5.0,890.0,897.0,1931.98
269544,4.0,891.0,1010.0,2746.48
269545,2.0,965.0,973.0,2930.46
269546,3.0,559.0,1001.0,2150.7
269547,5.0,633.0,995.0,1712.31
269550,1.0,64.0,329.0,499.46
269551,1.0,657.0,938.0,3659.76
269555,8.0,1006.0,1016.0,1891.48
269556,0.0,0.0,1067.0,0.0
269557,0.0,0.0,438.0,0.0
269559,2.0,293.0,456.0,1806.68
269561,2.0,991.0,996.0,2732.11
269563,5.0,1051.0,1070.0,1963.81
269564,2.0,671.0,725.0,1145.33
269565,4.0,886.0,998.0,4156.73
269568,3.0,167.0,961.0,2932.3
269570,4.0,538.0,1003.0,1340.36
269572,1.0,325.0,957.0,2439.84
269573,4.0,924.0,1042.0,2023.81
269574,5.0,845.0,1060.0,1723.8
269577,3.0,680.0,745.0,2694.36
269579,0.0,0.0,734.0,0.0
269580,3.0,565.0,681.0,3551.1
269582,0.0,0.0,546.0,0.0
269585,1.0,575.0,1031.0,3364.72
269586,7.0,854.0,924.0,1983.16
269587,0.0,0.0,928.0,0.0
269588,2.0,890.0,1019.0,600.57
269589,2.0,660.0,980.0,907.2
269591,5.0,750.0,958.0,1384.12
269593,1.0,307.0,606.0,764.66
269594,1.0,10.0,946.0,2193.43
269595,1.0,12.0,1010.0,4176.9
269596,4.0,645.0,751.0,1492.58
269597,2.0,429.0,641.0,2358.07
269600,3.0,701.0,1024.0,3835.09
269601,3.0,387.0,972.0,2179.8
269602,5.0,994.0,1069.0,3269.03
269603,3.0,794.0,801.0,1177.56
269604,2.0,676.0,928.0,1624.9
269606,6.0,795.0,988.0,1459.52
269607,6.0,703.0,1068.0,3121.26
269610,0.0,0.0,988.0,0.0
269611,2.0,326.0,448.0,3660.86
269612,1.0,51.0,230.0,2569.12
269613,4.0,825.0,903.0,3211.41
269614,0.0,0.0,664.0,0.0
269616,0.0,0.0,839.0,0.0
269617,1.0,473.0,653.0,80.67
269618,2.0,724.0,915.0,1759.71
269619,0.0,0.0,74.0,0.0
269621,4.0,447.0,1022.0,2622.16
269623,3.0,515.0,583.0,2265.62
269624,7.0,650.0,726.0,2004.0
269625,1.0,347.0,477.0,1278.48
269626,1.0,103.0,907.0,704.99
269629,6.0,974.0,1069.0,2307.98
269630,1.0,574.0,663.0,217.68
269631,4.0,840.0,1015.0,3047.04
269633,1.0,657.0,784.0,257.46
269634,0.0,0.0,98.0,0.0
269635,4.0,812.0,995.0,3273.56
269636,5.0,706.0,877.0,2526.69
269637,6.0,937.0,1023.0,1994.52
269639,5.0,870.0,941.0,2707.69
269640,5.0,738.0,794.0,2698.41
269642,0.0,0.0,360.0,0.0
269645,6.0,544.0,830.0,2502.46
269646,2.0,756.0,830.0,3735.45
269647,4.0,892.0,973.0,2269.39
269650,7.0,922.0,997.0,2710.72
269651,2.0,27.0,782.0,3761.42
269652,3.0,854.0,1039.0,3937.85
269653,0.0,0.0,299.0,0.0
269655,3.0,281.0,316.0,2933.78
269657,2.0,874.0,914.0,2953.66
269658,1.0,626.0,780.0,2625.48
269659,5.0,1008.0,1070.0,1303.9
269660,0.0,0.0,834.0,0.0
269661,3.0,811.0,831.0,3035.8
269662,1.0,437.0,963.0,288.4
269664,2.0,447.0,617.0,4068.06
269665,3.0,427.0,985.0,1400.4
269667,0.0,0.0,546.0,0.0
269669,4.0,836.0,1089.0,3374.12
269670,2.0,158.0,891.0,5108.42
269672,3.0,400.0,931.0,622.12
269673,3.0,520.0,593.0,686.57
269674,7.0,868.0,1038.0,1872.98
269675,4.0,621.0,757.0,3702.3
269676,1.0,614.0,1033.0,601.12
269677,4.0,806.0,852.0,2155.03
269679,3.0,721.0,722.0,3512.43
269680,3.0,877.0,1063.0,2681.84
269681,2.0,257.0,527.0,4250.38
269683,3.0,398.0,708.0,5948.22
269685,0.0,0.0,914.0,0.0
269688,1.0,96.0,267.0,2455.31
269689,1.0,42.0,392.0,636.48
269691,5.0,705.0,766.0,2758.74
269692,2.0,865.0,893.0,1212.74
269694,6.0,684.0,779.0,3542.08
269695,0.0,0.0,659.0,0.0
269696,1.0,320.0,834.0,3248.7
269697,5.0,999.0,1002.0,2405.81
269702,1.0,548.0,582.0,1947.01
269703,6.0,739.0,893.0,3267.48
269705,2.0,481.0,888.0,3223.28
269708,3.0,850.0,890.0,3428.45
269709,2.0,511.0,653.0,5447.1
269711,2.0,485.0,693.0,3315.55
269715,1.0,396.0,693.0,172.38
269716,7.0,870.0,909.0,1781.42
269717,8.0,714.0,1069.0,1957.65
269718,5.0,488.0,800.0,4472.16
269719,3.0,967.0,1005.0,2347.76
269721,4.0,598.0,917.0,3612.8
269723,5.0,658.0,841.0,3010.02
269726,5.0,880.0,1061.0,788.53
269727,2.0,80.0,166.0,2823.27
269728,3.0,478.0,933.0,1017.34
269729,3.0,967.0,1003.0,2107.24
269730,1.0,220.0,792.0,734.82
269732,4.0,629.0,875.0,4413.65
269733,1.0,139.0,1055.0,1242.02
269734,3.0,895.0,920.0,1891.39
269736,7.0,762.0,950.0,2569.91
269737,3.0,749.0,1019.0,4244.67
269739,3.0,421.0,539.0,2131.18
269742,2.0,239.0,470.0,3121.07
269747,5.0,662.0,901.0,2206.46
269750,2.0,134.0,404.0,5410.08
269754,4.0,629.0,874.0,2308.62
269755,0.0,0.0,48.0,0.0
269756,0.0,0.0,582.0,0.0
269757,3.0,224.0,374.0,1216.6
269758,2.0,425.0,937.0,2731.01
269760,3.0,793.0,1018.0,4032.88
269763,0.0,0.0,353.0,0.0
269764,1.0,554.0,573.0,1027.65
269765,1.0,375.0,981.0,773.5
269766,5.0,961.0,981.0,1958.28
269767,3.0,565.0,711.0,3426.24
269768,3.0,884.0,891.0,3543.37
269771,2.0,559.0,923.0,4045.4
269772,3.0,656.0,728.0,2816.28
269773,2.0,636.0,664.0,3995.68
269774,1.0,160.0,633.0,5242.12
269776,5.0,733.0,863.0,1571.53
269779,1.0,182.0,193.0,5692.96
269780,1.0,127.0,780.0,1297.27
269783,2.0,772.0,896.0,1645.9
269784,0.0,0.0,894.0,0.0
269787,0.0,0.0,81.0,0.0
269788,7.0,995.0,995.0,2122.07
269789,5.0,686.0,793.0,1939.28
269790,2.0,867.0,957.0,1405.56
269791,3.0,875.0,901.0,1239.07
269792,3.0,437.0,879.0,2005.21
269793,6.0,926.0,1063.0,2088.27
269794,2.0,481.0,610.0,1991.21
269795,1.0,577.0,628.0,5692.96
269798,4.0,639.0,757.0,2581.28
269799,1.0,620.0,926.0,5432.18
269800,1.0,736.0,1010.0,310.5
269802,4.0,473.0,871.0,3211.96
269803,0.0,0.0,698.0,0.0
269804,1.0,1038.0,1053.0,7370.35
269805,3.0,511.0,715.0,1151.78
269807,3.0,660.0,1009.0,2362.49
269808,1.0,252.0,660.0,339.24
269812,1.0,108.0,900.0,2580.18
269818,2.0,298.0,898.0,1719.38
269819,3.0,514.0,696.0,2524.19
269820,3.0,570.0,1063.0,3133.78
269821,2.0,151.0,454.0,1286.22
269825,1.0,1.0,769.0,4906.2
269827,0.0,0.0,498.0,0.0
269830,4.0,835.0,900.0,2500.61
269831,4.0,736.0,1029.0,2040.38
269832,4.0,926.0,1005.0,1427.38
269836,3.0,748.0,966.0,2878.16
269837,3.0,872.0,1009.0,2500.61
269839,0.0,0.0,307.0,0.0
269841,0.0,0.0,574.0,0.0
269842,3.0,725.0,854.0,3499.9
269843,3.0,179.0,190.0,1717.54
269844,2.0,480.0,761.0,1553.63
269845,3.0,841.0,968.0,2156.96
269846,3.0,797.0,1063.0,830.59
269847,3.0,632.0,748.0,3094.0
269848,5.0,742.0,1048.0,1711.87
269849,5.0,668.0,734.0,3827.28
269851,1.0,433.0,890.0,291.72
269852,3.0,246.0,739.0,1793.05
269854,2.0,180.0,593.0,2619.96
269855,1.0,971.0,1057.0,1369.1
269857,1.0,15.0,95.0,1637.61
269859,7.0,857.0,955.0,937.83
269860,4.0,809.0,869.0,1277.38
269861,3.0,924.0,1087.0,2760.29
269862,2.0,293.0,704.0,4684.65
269864,5.0,649.0,869.0,2324.7
269866,1.0,603.0,603.0,7403.5
269867,3.0,301.0,941.0,3926.8
269868,2.0,211.0,420.0,5129.96
269869,0.0,0.0,37.0,0.0
269870,3.0,791.0,977.0,3439.5
269873,3.0,496.0,809.0,3173.19
269874,3.0,487.0,803.0,1544.05
269875,4.0,916.0,1021.0,2340.11
269877,2.0,591.0,735.0,3225.5
269879,5.0,926.0,1038.0,2942.39
269881,3.0,625.0,1056.0,2896.2
269883,7.0,868.0,917.0,1816.15
269884,3.0,688.0,1032.0,4330.86
269886,4.0,286.0,523.0,1528.49
269887,1.0,129.0,578.0,2671.89
269888,4.0,828.0,988.0,1376.55
269890,4.0,684.0,840.0,3195.11
269891,2.0,221.0,616.0,414.93
269892,0.0,0.0,77.0,0.0
269893,1.0,566.0,874.0,1038.7
269894,1.0,926.0,942.0,3933.8
269897,4.0,992.0,1068.0,1611.09
269901,1.0,430.0,1016.0,910.52
269902,1.0,192.0,685.0,1523.8
269903,4.0,635.0,1031.0,3147.59
269904,4.0,604.0,839.0,3270.8
269905,1.0,378.0,410.0,244.2
269906,4.0,471.0,525.0,1435.12
269909,1.0,370.0,559.0,1843.14
269910,4.0,799.0,1023.0,3113.89
269911,5.0,618.0,1052.0,2770.01
269912,1.0,29.0,712.0,221.0
269913,3.0,562.0,682.0,2709.46
269914,4.0,800.0,923.0,3986.84
269916,5.0,825.0,894.0,1656.17
269919,1.0,642.0,997.0,556.92
269920,1.0,226.0,667.0,3646.5
269921,1.0,27.0,491.0,636.48
269922,2.0,174.0,376.0,4295.14
269923,2.0,207.0,524.0,387.86
269925,6.0,822.0,915.0,3773.58
269926,4.0,704.0,772.0,3978.0
269927,3.0,558.0,570.0,4812.27
269929,6.0,836.0,872.0,2565.26
269930,2.0,235.0,586.0,1225.45
269932,3.0,859.0,1012.0,6248.04
269933,5.0,792.0,917.0,3165.82
269935,2.0,971.0,978.0,550.29
269936,1.0,3.0,462.0,4140.44
269939,1.0,217.0,1043.0,1248.65
269940,2.0,104.0,482.0,3453.68
269941,2.0,447.0,841.0,3261.96
269944,0.0,0.0,820.0,0.0
269947,4.0,578.0,833.0,2755.32
269948,3.0,1053.0,1090.0,608.12
269949,1.0,447.0,593.0,5476.38
269950,5.0,678.0,827.0,2465.92
269952,1.0,10.0,771.0,141.44
269953,2.0,259.0,709.0,1358.6
269956,0.0,0.0,482.0,0.0
269957,3.0,490.0,835.0,3917.96
269958,8.0,1069.0,1094.0,2823.0
269959,3.0,475.0,677.0,2625.48
269960,3.0,902.0,1061.0,1798.2
269961,0.0,0.0,678.0,0.0
269962,5.0,785.0,1013.0,2363.6
269963,2.0,943.0,950.0,2477.96
269964,3.0,1007.0,1092.0,1787.89
269965,5.0,929.0,1067.0,1269.87
269966,3.0,729.0,732.0,3996.78
269967,5.0,733.0,742.0,2406.03
269968,5.0,441.0,896.0,2290.22
269969,0.0,0.0,722.0,0.0
269971,2.0,491.0,668.0,3524.95
269972,2.0,434.0,515.0,576.81
269973,2.0,916.0,930.0,1814.96
269978,0.0,0.0,26.0,0.0
269979,5.0,913.0,955.0,4375.36
269980,3.0,941.0,1002.0,3939.69
269981,4.0,672.0,786.0,2221.33
269982,3.0,982.0,995.0,4175.8
269983,4.0,1031.0,1044.0,1257.77
269984,1.0,331.0,776.0,1710.54
269987,2.0,587.0,653.0,843.12
269988,3.0,599.0,723.0,2562.13
269991,4.0,704.0,984.0,3605.89
269993,1.0,700.0,1065.0,987.87
269995,1.0,249.0,975.0,3258.64
269996,0.0,0.0,126.0,0.0
269997,3.0,693.0,756.0,3381.3
269998,4.0,805.0,866.0,3001.73
269999,4.0,722.0,975.0,3709.21
270000,1.0,175.0,1085.0,688.42
270002,3.0,887.0,1022.0,1251.96
270003,3.0,968.0,986.0,2720.88
270004,3.0,925.0,1070.0,1930.44
270005,6.0,836.0,865.0,2868.58
